,market,month,year,quantity,priceMin,priceMax,priceMod,state,city,date
0,ABOHAR(PB),January,2005,2350,404,493,446,PB,ABOHAR,January-2005
1,ABOHAR(PB),January,2006,900,487,638,563,PB,ABOHAR,January-2006
2,ABOHAR(PB),January,2010,790,1283,1592,1460,PB,ABOHAR,January-2010
3,ABOHAR(PB),January,2011,245,3067,3750,3433,PB,ABOHAR,January-2011
4,ABOHAR(PB),January,2012,1035,523,686,605,PB,ABOHAR,January-2012
5,ABOHAR(PB),January,2013,675,1327,1900,1605,PB,ABOHAR,January-2013
6,ABOHAR(PB),January,2014,440,1025,1481,1256,PB,ABOHAR,January-2014
7,ABOHAR(PB),January,2015,1305,1309,1858,1613,PB,ABOHAR,January-2015
8,ABOHAR(PB),February,2005,1400,286,365,324,PB,ABOHAR,February-2005
9,ABOHAR(PB),February,2006,1800,343,411,380,PB,ABOHAR,February-2006
10,ABOHAR(PB),February,2010,555,1143,1460,1322,PB,ABOHAR,February-2010
11,ABOHAR(PB),February,2011,300,950,1400,1125,PB,ABOHAR,February-2011
12,ABOHAR(PB),February,2012,675,510,650,570,PB,ABOHAR,February-2012
13,ABOHAR(PB),February,2013,845,1400,1843,1629,PB,ABOHAR,February-2013
14,ABOHAR(PB),February,2014,1115,831,1163,983,PB,ABOHAR,February-2014
15,ABOHAR(PB),February,2015,1115,1200,1946,1688,PB,ABOHAR,February-2015
16,ABOHAR(PB),March,2005,900,281,357,322,PB,ABOHAR,March-2005
17,ABOHAR(PB),March,2006,3185,359,425,391,PB,ABOHAR,March-2006
18,ABOHAR(PB),March,2010,385,510,878,688,PB,ABOHAR,March-2010
19,ABOHAR(PB),March,2011,850,669,1042,855,PB,ABOHAR,March-2011
20,ABOHAR(PB),March,2012,1295,538,675,608,PB,ABOHAR,March-2012
21,ABOHAR(PB),March,2013,1055,920,1323,1080,PB,ABOHAR,March-2013
22,ABOHAR(PB),March,2014,1300,844,1181,994,PB,ABOHAR,March-2014
23,ABOHAR(PB),March,2015,920,1260,1980,1745,PB,ABOHAR,March-2015
24,ABOHAR(PB),April,2006,2100,326,400,366,PB,ABOHAR,April-2006
25,ABOHAR(PB),April,2010,840,466,755,611,PB,ABOHAR,April-2010
26,ABOHAR(PB),April,2011,495,436,625,553,PB,ABOHAR,April-2011
27,ABOHAR(PB),April,2012,2028,486,709,573,PB,ABOHAR,April-2012
28,ABOHAR(PB),April,2013,932,892,1225,1035,PB,ABOHAR,April-2013
29,ABOHAR(PB),April,2014,670,600,944,772,PB,ABOHAR,April-2014
30,ABOHAR(PB),May,2005,375,390,550,475,PB,ABOHAR,May-2005
31,ABOHAR(PB),May,2006,425,300,460,390,PB,ABOHAR,May-2006
32,ABOHAR(PB),May,2010,2050,391,578,494,PB,ABOHAR,May-2010
33,ABOHAR(PB),May,2011,1010,323,513,444,PB,ABOHAR,May-2011
34,ABOHAR(PB),May,2012,300,250,675,500,PB,ABOHAR,May-2012
35,ABOHAR(PB),May,2013,1410,617,980,814,PB,ABOHAR,May-2013
36,ABOHAR(PB),May,2014,1350,789,1111,953,PB,ABOHAR,May-2014
37,ABOHAR(PB),May,2015,940,1020,1620,1310,PB,ABOHAR,May-2015
38,ABOHAR(PB),June,2005,1250,269,368,318,PB,ABOHAR,June-2005
39,ABOHAR(PB),June,2006,125,200,320,300,PB,ABOHAR,June-2006
40,ABOHAR(PB),June,2007,900,500,800,700,PB,ABOHAR,June-2007
41,ABOHAR(PB),June,2010,2075,363,515,460,PB,ABOHAR,June-2010
42,ABOHAR(PB),June,2011,1895,338,547,469,PB,ABOHAR,June-2011
43,ABOHAR(PB),June,2012,1440,443,650,557,PB,ABOHAR,June-2012
44,ABOHAR(PB),June,2013,1645,853,1297,1110,PB,ABOHAR,June-2013
45,ABOHAR(PB),June,2014,1300,683,1129,942,PB,ABOHAR,June-2014
46,ABOHAR(PB),June,2015,610,957,1829,1457,PB,ABOHAR,June-2015
47,ABOHAR(PB),July,2005,825,319,387,348,PB,ABOHAR,July-2005
48,ABOHAR(PB),July,2007,80,700,850,800,PB,ABOHAR,July-2007
49,ABOHAR(PB),July,2010,2515,481,737,617,PB,ABOHAR,July-2010
50,ABOHAR(PB),July,2011,1235,660,915,780,PB,ABOHAR,July-2011
51,ABOHAR(PB),July,2012,1070,516,780,693,PB,ABOHAR,July-2012
52,ABOHAR(PB),July,2013,1325,1913,2453,2187,PB,ABOHAR,July-2013
53,ABOHAR(PB),July,2014,880,1300,2325,1883,PB,ABOHAR,July-2014
54,ABOHAR(PB),July,2015,795,1008,2000,1517,PB,ABOHAR,July-2015
55,ABOHAR(PB),August,2005,1400,457,543,499,PB,ABOHAR,August-2005
56,ABOHAR(PB),August,2007,60,1400,1650,1500,PB,ABOHAR,August-2007
57,ABOHAR(PB),August,2010,1125,591,1081,877,PB,ABOHAR,August-2010
58,ABOHAR(PB),August,2011,1495,900,1217,1050,PB,ABOHAR,August-2011
59,ABOHAR(PB),August,2012,775,638,913,786,PB,ABOHAR,August-2012
60,ABOHAR(PB),August,2013,1072,3364,3959,3718,PB,ABOHAR,August-2013
61,ABOHAR(PB),August,2014,885,1331,2185,1923,PB,ABOHAR,August-2014
62,ABOHAR(PB),September,2005,2525,896,1048,963,PB,ABOHAR,September-2005
63,ABOHAR(PB),September,2006,125,283,460,417,PB,ABOHAR,September-2006
64,ABOHAR(PB),September,2010,395,836,1528,1318,PB,ABOHAR,September-2010
65,ABOHAR(PB),September,2011,545,925,1406,1225,PB,ABOHAR,September-2011
66,ABOHAR(PB),September,2012,200,517,917,775,PB,ABOHAR,September-2012
67,ABOHAR(PB),September,2013,575,4273,5109,4800,PB,ABOHAR,September-2013
68,ABOHAR(PB),September,2014,1245,1325,2063,1884,PB,ABOHAR,September-2014
69,ABOHAR(PB),October,2005,150,783,1370,1217,PB,ABOHAR,October-2005
70,ABOHAR(PB),October,2009,480,1479,1818,1664,PB,ABOHAR,October-2009
71,ABOHAR(PB),October,2010,435,989,1770,1504,PB,ABOHAR,October-2010
72,ABOHAR(PB),October,2011,970,956,1322,1119,PB,ABOHAR,October-2011
73,ABOHAR(PB),October,2012,315,650,1088,925,PB,ABOHAR,October-2012
74,ABOHAR(PB),October,2013,400,2979,5079,4429,PB,ABOHAR,October-2013
75,ABOHAR(PB),October,2014,535,1314,2136,1914,PB,ABOHAR,October-2014
76,ABOHAR(PB),November,2005,100,600,800,700,PB,ABOHAR,November-2005
77,ABOHAR(PB),November,2009,315,1269,1663,1497,PB,ABOHAR,November-2009
78,ABOHAR(PB),November,2010,320,1321,1892,1633,PB,ABOHAR,November-2010
79,ABOHAR(PB),November,2011,445,800,1200,992,PB,ABOHAR,November-2011
80,ABOHAR(PB),November,2012,675,806,1381,1150,PB,ABOHAR,November-2012
81,ABOHAR(PB),November,2013,575,2250,3600,2867,PB,ABOHAR,November-2013
82,ABOHAR(PB),November,2014,625,1325,2000,1781,PB,ABOHAR,November-2014
83,ABOHAR(PB),December,2005,900,521,670,602,PB,ABOHAR,December-2005
84,ABOHAR(PB),December,2009,335,1292,1581,1450,PB,ABOHAR,December-2009
85,ABOHAR(PB),December,2010,350,2522,3344,3028,PB,ABOHAR,December-2010
86,ABOHAR(PB),December,2011,50,500,800,600,PB,ABOHAR,December-2011
87,ABOHAR(PB),December,2012,310,880,1565,1270,PB,ABOHAR,December-2012
88,ABOHAR(PB),December,2013,470,1675,2356,1938,PB,ABOHAR,December-2013
89,ABOHAR(PB),December,2014,1155,1294,1903,1659,PB,ABOHAR,December-2014
90,AGRA(UP),January,2005,6400,329,424,377,UP,AGRA,January-2005
91,AGRA(UP),January,2006,11175,414,585,549,UP,AGRA,January-2006
92,AGRA(UP),January,2007,10300,762,844,801,UP,AGRA,January-2007
93,AGRA(UP),January,2008,50000,491,567,522,UP,AGRA,January-2008
94,AGRA(UP),January,2009,26500,1220,1327,1259,UP,AGRA,January-2009
95,AGRA(UP),January,2010,45430,1249,1366,1308,UP,AGRA,January-2010
96,AGRA(UP),January,2011,27385,2893,3141,3005,UP,AGRA,January-2011
97,AGRA(UP),January,2012,59900,661,755,715,UP,AGRA,January-2012
98,AGRA(UP),January,2013,64940,1238,1349,1292,UP,AGRA,January-2013
99,AGRA(UP),January,2014,143920,1102,1246,1200,UP,AGRA,January-2014
100,AGRA(UP),January,2015,64990,1587,1746,1693,UP,AGRA,January-2015
101,AGRA(UP),January,2016,134200,1039,1443,1349,UP,AGRA,January-2016
102,AGRA(UP),February,2005,4800,300,390,345,UP,AGRA,February-2005
103,AGRA(UP),February,2006,13400,354,453,412,UP,AGRA,February-2006
104,AGRA(UP),February,2007,8095,983,1093,1051,UP,AGRA,February-2007
105,AGRA(UP),February,2008,84200,320,407,354,UP,AGRA,February-2008
106,AGRA(UP),February,2009,36900,997,1078,1043,UP,AGRA,February-2009
107,AGRA(UP),February,2010,52580,1189,1321,1256,UP,AGRA,February-2010
108,AGRA(UP),February,2011,44110,1287,1424,1371,UP,AGRA,February-2011
109,AGRA(UP),February,2012,62410,602,709,653,UP,AGRA,February-2012
110,AGRA(UP),February,2013,47690,1656,1799,1746,UP,AGRA,February-2013
111,AGRA(UP),February,2014,96950,1111,1225,1177,UP,AGRA,February-2014
112,AGRA(UP),February,2015,56004,1476,1633,1583,UP,AGRA,February-2015
113,AGRA(UP),February,2016,95600,938,1254,1156,UP,AGRA,February-2016
114,AGRA(UP),March,2006,6992,348,405,376,UP,AGRA,March-2006
115,AGRA(UP),March,2007,15550,962,1088,1042,UP,AGRA,March-2007
116,AGRA(UP),March,2008,47550,375,470,423,UP,AGRA,March-2008
117,AGRA(UP),March,2009,43600,1056,1157,1096,UP,AGRA,March-2009
118,AGRA(UP),March,2010,67050,1163,1254,1205,UP,AGRA,March-2010
119,AGRA(UP),March,2011,51810,797,906,877,UP,AGRA,March-2011
120,AGRA(UP),March,2012,64175,611,708,658,UP,AGRA,March-2012
121,AGRA(UP),March,2013,71945,1256,1352,1305,UP,AGRA,March-2013
122,AGRA(UP),March,2014,100060,1048,1189,1146,UP,AGRA,March-2014
123,AGRA(UP),March,2015,56330,1660,1799,1750,UP,AGRA,March-2015
124,AGRA(UP),April,2005,1900,325,375,360,UP,AGRA,April-2005
125,AGRA(UP),April,2006,9230,337,379,361,UP,AGRA,April-2006
126,AGRA(UP),April,2007,25700,533,616,566,UP,AGRA,April-2007
127,AGRA(UP),April,2008,42650,385,469,418,UP,AGRA,April-2008
128,AGRA(UP),April,2009,81100,691,776,747,UP,AGRA,April-2009
129,AGRA(UP),April,2010,106690,714,822,779,UP,AGRA,April-2010
130,AGRA(UP),April,2011,47870,631,705,673,UP,AGRA,April-2011
131,AGRA(UP),April,2012,67000,615,688,650,UP,AGRA,April-2012
132,AGRA(UP),April,2013,93980,1142,1215,1176,UP,AGRA,April-2013
133,AGRA(UP),April,2014,60150,1058,1182,1147,UP,AGRA,April-2014
134,AGRA(UP),April,2015,63800,1367,1561,1506,UP,AGRA,April-2015
135,AGRA(UP),May,2005,6750,300,376,338,UP,AGRA,May-2005
136,AGRA(UP),May,2006,15315,260,298,288,UP,AGRA,May-2006
137,AGRA(UP),May,2007,24050,473,558,513,UP,AGRA,May-2007
138,AGRA(UP),May,2008,69900,300,367,328,UP,AGRA,May-2008
139,AGRA(UP),May,2009,79860,629,707,680,UP,AGRA,May-2009
140,AGRA(UP),May,2010,97650,568,705,661,UP,AGRA,May-2010
141,AGRA(UP),May,2011,90900,573,652,615,UP,AGRA,May-2011
142,AGRA(UP),May,2012,83300,566,645,608,UP,AGRA,May-2012
143,AGRA(UP),May,2013,79860,1015,1090,1055,UP,AGRA,May-2013
144,AGRA(UP),May,2014,41045,1073,1190,1156,UP,AGRA,May-2014
145,AGRA(UP),May,2015,79030,1265,1392,1346,UP,AGRA,May-2015
146,AGRA(UP),June,2005,5700,308,372,340,UP,AGRA,June-2005
147,AGRA(UP),June,2006,13450,294,343,327,UP,AGRA,June-2006
148,AGRA(UP),June,2007,14535,520,602,563,UP,AGRA,June-2007
149,AGRA(UP),June,2008,87860,313,365,341,UP,AGRA,June-2008
150,AGRA(UP),June,2009,105372,552,642,609,UP,AGRA,June-2009
151,AGRA(UP),June,2010,86710,626,714,680,UP,AGRA,June-2010
152,AGRA(UP),June,2011,72450,507,619,562,UP,AGRA,June-2011
153,AGRA(UP),June,2012,48340,541,620,583,UP,AGRA,June-2012
154,AGRA(UP),June,2013,71440,1005,1080,1047,UP,AGRA,June-2013
155,AGRA(UP),June,2014,36960,1068,1206,1172,UP,AGRA,June-2014
156,AGRA(UP),June,2015,89880,1432,1666,1623,UP,AGRA,June-2015
157,AGRA(UP),July,2005,2300,317,383,350,UP,AGRA,July-2005
158,AGRA(UP),July,2006,12350,365,413,396,UP,AGRA,July-2006
159,AGRA(UP),July,2007,15700,915,1023,962,UP,AGRA,July-2007
160,AGRA(UP),July,2008,58290,444,555,495,UP,AGRA,July-2008
161,AGRA(UP),July,2009,78750,639,748,679,UP,AGRA,July-2009
162,AGRA(UP),July,2010,72110,772,888,846,UP,AGRA,July-2010
163,AGRA(UP),July,2011,46270,751,851,808,UP,AGRA,July-2011
164,AGRA(UP),July,2012,70690,666,754,716,UP,AGRA,July-2012
165,AGRA(UP),July,2013,36280,1601,1716,1652,UP,AGRA,July-2013
166,AGRA(UP),July,2014,22490,1677,1888,1846,UP,AGRA,July-2014
167,AGRA(UP),July,2015,65450,1979,2364,2275,UP,AGRA,July-2015
168,AGRA(UP),August,2005,3800,450,550,501,UP,AGRA,August-2005
169,AGRA(UP),August,2006,11400,381,437,420,UP,AGRA,August-2006
170,AGRA(UP),August,2007,18700,1077,1186,1132,UP,AGRA,August-2007
171,AGRA(UP),August,2008,20300,622,768,719,UP,AGRA,August-2008
172,AGRA(UP),August,2009,39180,734,831,783,UP,AGRA,August-2009
173,AGRA(UP),August,2010,67390,818,942,891,UP,AGRA,August-2010
174,AGRA(UP),August,2011,33400,947,1047,1003,UP,AGRA,August-2011
175,AGRA(UP),August,2012,71320,722,821,775,UP,AGRA,August-2012
176,AGRA(UP),August,2013,18270,3225,3513,3365,UP,AGRA,August-2013
177,AGRA(UP),August,2014,45420,1625,1862,1802,UP,AGRA,August-2014
178,AGRA(UP),August,2015,39030,2948,3464,3283,UP,AGRA,August-2015
179,AGRA(UP),September,2005,8305,847,939,894,UP,AGRA,September-2005
180,AGRA(UP),September,2006,13650,458,515,496,UP,AGRA,September-2006
181,AGRA(UP),September,2007,16650,1331,1432,1384,UP,AGRA,September-2007
182,AGRA(UP),September,2008,36930,653,925,843,UP,AGRA,September-2008
183,AGRA(UP),September,2009,35706,810,901,851,UP,AGRA,September-2009
184,AGRA(UP),September,2010,43055,1147,1272,1213,UP,AGRA,September-2010
185,AGRA(UP),September,2011,20200,1240,1394,1331,UP,AGRA,September-2011
186,AGRA(UP),September,2012,65360,726,808,766,UP,AGRA,September-2012
187,AGRA(UP),September,2013,30740,4098,4357,4225,UP,AGRA,September-2013
188,AGRA(UP),September,2014,46042,1539,1770,1675,UP,AGRA,September-2014
189,AGRA(UP),September,2015,31830,3500,4468,4318,UP,AGRA,September-2015
190,AGRA(UP),October,2005,3650,1225,1325,1267,UP,AGRA,October-2005
191,AGRA(UP),October,2006,7555,498,557,534,UP,AGRA,October-2006
192,AGRA(UP),October,2007,19312,1330,1519,1405,UP,AGRA,October-2007
193,AGRA(UP),October,2008,35165,775,891,847,UP,AGRA,October-2008
194,AGRA(UP),October,2009,29050,1198,1343,1272,UP,AGRA,October-2009
195,AGRA(UP),October,2010,38920,1327,1492,1411,UP,AGRA,October-2010
196,AGRA(UP),October,2011,30720,1330,1433,1381,UP,AGRA,October-2011
197,AGRA(UP),October,2012,51748,781,874,827,UP,AGRA,October-2012
198,AGRA(UP),October,2013,31800,4020,4384,4280,UP,AGRA,October-2013
199,AGRA(UP),October,2014,43910,1641,1838,1775,UP,AGRA,October-2014
200,AGRA(UP),October,2015,63215,2933,3844,3642,UP,AGRA,October-2015
201,AGRA(UP),November,2005,4645,1047,1175,1119,UP,AGRA,November-2005
202,AGRA(UP),November,2006,11050,465,528,511,UP,AGRA,November-2006
203,AGRA(UP),November,2007,25350,973,1116,1035,UP,AGRA,November-2007
204,AGRA(UP),November,2008,42750,867,1008,963,UP,AGRA,November-2008
205,AGRA(UP),November,2009,37750,1220,1424,1316,UP,AGRA,November-2009
206,AGRA(UP),November,2010,38705,1543,1674,1616,UP,AGRA,November-2010
207,AGRA(UP),November,2011,44660,971,1105,1042,UP,AGRA,November-2011
208,AGRA(UP),November,2012,36750,1029,1137,1085,UP,AGRA,November-2012
209,AGRA(UP),November,2013,30120,3489,3718,3631,UP,AGRA,November-2013
210,AGRA(UP),November,2014,63021,1520,1789,1675,UP,AGRA,November-2014
211,AGRA(UP),November,2015,67530,2527,2960,2832,UP,AGRA,November-2015
212,AGRA(UP),December,2005,13475,688,829,760,UP,AGRA,December-2005
213,AGRA(UP),December,2006,10300,497,565,534,UP,AGRA,December-2006
214,AGRA(UP),December,2007,46785,675,776,728,UP,AGRA,December-2007
215,AGRA(UP),December,2008,34400,1011,1140,1089,UP,AGRA,December-2008
216,AGRA(UP),December,2009,43500,1170,1320,1242,UP,AGRA,December-2009
217,AGRA(UP),December,2010,40465,2097,2377,2283,UP,AGRA,December-2010
218,AGRA(UP),December,2011,47490,725,827,788,UP,AGRA,December-2011
219,AGRA(UP),December,2012,44380,1223,1320,1274,UP,AGRA,December-2012
220,AGRA(UP),December,2013,63600,1748,1943,1878,UP,AGRA,December-2013
221,AGRA(UP),December,2014,74750,1450,1720,1623,UP,AGRA,December-2014
222,AGRA(UP),December,2015,106360,1486,1953,1857,UP,AGRA,December-2015
223,AHMEDABAD(GUJ),January,2005,41880,242,416,332,GUJ,AHMEDABAD,January-2005
224,AHMEDABAD(GUJ),January,2006,24540,290,485,386,GUJ,AHMEDABAD,January-2006
225,AHMEDABAD(GUJ),January,2008,97428,332,482,415,GUJ,AHMEDABAD,January-2008
226,AHMEDABAD(GUJ),January,2009,77050,1031,1507,1250,GUJ,AHMEDABAD,January-2009
227,AHMEDABAD(GUJ),January,2010,134394,796,1462,1202,GUJ,AHMEDABAD,January-2010
228,AHMEDABAD(GUJ),January,2011,73739,1407,3243,2550,GUJ,AHMEDABAD,January-2011
229,AHMEDABAD(GUJ),January,2012,111346,298,641,520,GUJ,AHMEDABAD,January-2012
230,AHMEDABAD(GUJ),January,2013,112855,1150,1740,1490,GUJ,AHMEDABAD,January-2013
231,AHMEDABAD(GUJ),January,2014,125617,773,1446,1233,GUJ,AHMEDABAD,January-2014
232,AHMEDABAD(GUJ),January,2015,137027,829,1358,1158,GUJ,AHMEDABAD,January-2015
233,AHMEDABAD(GUJ),January,2016,198390,646,1224,997,GUJ,AHMEDABAD,January-2016
234,AHMEDABAD(GUJ),February,2005,80837,166,386,281,GUJ,AHMEDABAD,February-2005
235,AHMEDABAD(GUJ),February,2006,41310,153,359,253,GUJ,AHMEDABAD,February-2006
236,AHMEDABAD(GUJ),February,2008,66012,297,431,375,GUJ,AHMEDABAD,February-2008
237,AHMEDABAD(GUJ),February,2009,54451,821,1325,1060,GUJ,AHMEDABAD,February-2009
238,AHMEDABAD(GUJ),February,2010,127030,763,1209,1060,GUJ,AHMEDABAD,February-2010
239,AHMEDABAD(GUJ),February,2011,98053,713,1135,974,GUJ,AHMEDABAD,February-2011
240,AHMEDABAD(GUJ),February,2012,114550,261,539,405,GUJ,AHMEDABAD,February-2012
241,AHMEDABAD(GUJ),February,2013,122794,1029,1878,1541,GUJ,AHMEDABAD,February-2013
242,AHMEDABAD(GUJ),February,2014,120083,435,1025,833,GUJ,AHMEDABAD,February-2014
243,AHMEDABAD(GUJ),February,2015,130766,1239,1886,1630,GUJ,AHMEDABAD,February-2015
244,AHMEDABAD(GUJ),February,2016,163540,565,978,830,GUJ,AHMEDABAD,February-2016
245,AHMEDABAD(GUJ),March,2005,23044,163,388,289,GUJ,AHMEDABAD,March-2005
246,AHMEDABAD(GUJ),March,2006,74752,141,345,243,GUJ,AHMEDABAD,March-2006
247,AHMEDABAD(GUJ),March,2007,5498,500,925,750,GUJ,AHMEDABAD,March-2007
248,AHMEDABAD(GUJ),March,2008,46754,275,505,417,GUJ,AHMEDABAD,March-2008
249,AHMEDABAD(GUJ),March,2009,64497,625,929,836,GUJ,AHMEDABAD,March-2009
250,AHMEDABAD(GUJ),March,2010,100284,504,891,730,GUJ,AHMEDABAD,March-2010
251,AHMEDABAD(GUJ),March,2011,114902,340,701,549,GUJ,AHMEDABAD,March-2011
252,AHMEDABAD(GUJ),March,2012,133176,310,640,495,GUJ,AHMEDABAD,March-2012
253,AHMEDABAD(GUJ),March,2013,129116,773,1280,1127,GUJ,AHMEDABAD,March-2013
254,AHMEDABAD(GUJ),March,2014,173342,526,1090,888,GUJ,AHMEDABAD,March-2014
255,AHMEDABAD(GUJ),March,2015,130950,1024,1513,1303,GUJ,AHMEDABAD,March-2015
256,AHMEDABAD(GUJ),April,2005,58876,130,373,301,GUJ,AHMEDABAD,April-2005
257,AHMEDABAD(GUJ),April,2006,20560,163,325,244,GUJ,AHMEDABAD,April-2006
258,AHMEDABAD(GUJ),April,2008,67479,290,393,343,GUJ,AHMEDABAD,April-2008
259,AHMEDABAD(GUJ),April,2009,58820,413,666,577,GUJ,AHMEDABAD,April-2009
260,AHMEDABAD(GUJ),April,2010,126519,381,663,545,GUJ,AHMEDABAD,April-2010
261,AHMEDABAD(GUJ),April,2011,120456,274,632,479,GUJ,AHMEDABAD,April-2011
262,AHMEDABAD(GUJ),April,2012,117541,328,611,516,GUJ,AHMEDABAD,April-2012
263,AHMEDABAD(GUJ),April,2013,156100,693,999,893,GUJ,AHMEDABAD,April-2013
264,AHMEDABAD(GUJ),April,2014,108781,488,1082,841,GUJ,AHMEDABAD,April-2014
265,AHMEDABAD(GUJ),April,2015,147551,861,1317,1135,GUJ,AHMEDABAD,April-2015
266,AHMEDABAD(GUJ),May,2005,14510,200,363,281,GUJ,AHMEDABAD,May-2005
267,AHMEDABAD(GUJ),May,2006,12860,147,283,215,GUJ,AHMEDABAD,May-2006
268,AHMEDABAD(GUJ),May,2008,72641,197,318,268,GUJ,AHMEDABAD,May-2008
269,AHMEDABAD(GUJ),May,2009,41723,344,581,506,GUJ,AHMEDABAD,May-2009
270,AHMEDABAD(GUJ),May,2010,72604,355,613,518,GUJ,AHMEDABAD,May-2010
271,AHMEDABAD(GUJ),May,2011,88893,248,628,470,GUJ,AHMEDABAD,May-2011
272,AHMEDABAD(GUJ),May,2012,119054,273,541,456,GUJ,AHMEDABAD,May-2012
273,AHMEDABAD(GUJ),May,2013,159374,565,956,840,GUJ,AHMEDABAD,May-2013
274,AHMEDABAD(GUJ),May,2014,132951,581,1154,925,GUJ,AHMEDABAD,May-2014
275,AHMEDABAD(GUJ),May,2015,145910,790,1442,1178,GUJ,AHMEDABAD,May-2015
276,AHMEDABAD(GUJ),June,2005,22340,192,391,289,GUJ,AHMEDABAD,June-2005
277,AHMEDABAD(GUJ),June,2006,30476,189,401,297,GUJ,AHMEDABAD,June-2006
278,AHMEDABAD(GUJ),June,2008,55420,282,457,370,GUJ,AHMEDABAD,June-2008
279,AHMEDABAD(GUJ),June,2009,26909,508,817,700,GUJ,AHMEDABAD,June-2009
280,AHMEDABAD(GUJ),June,2010,99649,332,719,630,GUJ,AHMEDABAD,June-2010
281,AHMEDABAD(GUJ),June,2011,99309,342,748,568,GUJ,AHMEDABAD,June-2011
282,AHMEDABAD(GUJ),June,2012,111545,367,599,525,GUJ,AHMEDABAD,June-2012
283,AHMEDABAD(GUJ),June,2013,103681,1061,1541,1350,GUJ,AHMEDABAD,June-2013
284,AHMEDABAD(GUJ),June,2014,145488,760,1606,1202,GUJ,AHMEDABAD,June-2014
285,AHMEDABAD(GUJ),June,2015,144342,1118,1942,1630,GUJ,AHMEDABAD,June-2015
286,AHMEDABAD(GUJ),July,2005,5476,275,513,400,GUJ,AHMEDABAD,July-2005
287,AHMEDABAD(GUJ),July,2006,3217,225,425,325,GUJ,AHMEDABAD,July-2006
288,AHMEDABAD(GUJ),July,2007,2373,700,1020,850,GUJ,AHMEDABAD,July-2007
289,AHMEDABAD(GUJ),July,2008,59752,432,682,558,GUJ,AHMEDABAD,July-2008
290,AHMEDABAD(GUJ),July,2009,56919,434,755,625,GUJ,AHMEDABAD,July-2009
291,AHMEDABAD(GUJ),July,2010,93601,451,808,750,GUJ,AHMEDABAD,July-2010
292,AHMEDABAD(GUJ),July,2011,100606,481,967,761,GUJ,AHMEDABAD,July-2011
293,AHMEDABAD(GUJ),July,2012,130843,492,693,600,GUJ,AHMEDABAD,July-2012
294,AHMEDABAD(GUJ),July,2013,109344,1800,2312,2128,GUJ,AHMEDABAD,July-2013
295,AHMEDABAD(GUJ),July,2014,107333,1171,2144,1780,GUJ,AHMEDABAD,July-2014
296,AHMEDABAD(GUJ),July,2015,114147,1470,2348,2004,GUJ,AHMEDABAD,July-2015
297,AHMEDABAD(GUJ),August,2005,23467,425,663,538,GUJ,AHMEDABAD,August-2005
298,AHMEDABAD(GUJ),August,2007,2445,650,1050,900,GUJ,AHMEDABAD,August-2007
299,AHMEDABAD(GUJ),August,2008,47279,409,888,663,GUJ,AHMEDABAD,August-2008
300,AHMEDABAD(GUJ),August,2009,78366,569,783,674,GUJ,AHMEDABAD,August-2009
301,AHMEDABAD(GUJ),August,2010,81022,638,984,886,GUJ,AHMEDABAD,August-2010
302,AHMEDABAD(GUJ),August,2011,88332,526,1198,950,GUJ,AHMEDABAD,August-2011
303,AHMEDABAD(GUJ),August,2012,98367,620,788,726,GUJ,AHMEDABAD,August-2012
304,AHMEDABAD(GUJ),August,2013,66177,3105,4232,3808,GUJ,AHMEDABAD,August-2013
305,AHMEDABAD(GUJ),August,2014,82915,995,1830,1538,GUJ,AHMEDABAD,August-2014
306,AHMEDABAD(GUJ),August,2015,78103,2973,4327,3723,GUJ,AHMEDABAD,August-2015
307,AHMEDABAD(GUJ),September,2005,24206,669,1094,888,GUJ,AHMEDABAD,September-2005
308,AHMEDABAD(GUJ),September,2006,4299,250,450,350,GUJ,AHMEDABAD,September-2006
309,AHMEDABAD(GUJ),September,2008,29123,394,839,611,GUJ,AHMEDABAD,September-2008
310,AHMEDABAD(GUJ),September,2009,72784,509,793,654,GUJ,AHMEDABAD,September-2009
311,AHMEDABAD(GUJ),September,2010,79013,1018,1470,1299,GUJ,AHMEDABAD,September-2010
312,AHMEDABAD(GUJ),September,2011,111020,650,1250,1038,GUJ,AHMEDABAD,September-2011
313,AHMEDABAD(GUJ),September,2012,73750,518,751,659,GUJ,AHMEDABAD,September-2012
314,AHMEDABAD(GUJ),September,2013,67185,3370,5068,4494,GUJ,AHMEDABAD,September-2013
315,AHMEDABAD(GUJ),September,2014,99780,906,1744,1422,GUJ,AHMEDABAD,September-2014
316,AHMEDABAD(GUJ),September,2015,85576,3033,4472,3840,GUJ,AHMEDABAD,September-2015
317,AHMEDABAD(GUJ),October,2005,12543,850,1413,1238,GUJ,AHMEDABAD,October-2005
318,AHMEDABAD(GUJ),October,2008,9422,325,825,675,GUJ,AHMEDABAD,October-2008
319,AHMEDABAD(GUJ),October,2009,86515,854,1592,1263,GUJ,AHMEDABAD,October-2009
320,AHMEDABAD(GUJ),October,2010,82070,1141,1693,1533,GUJ,AHMEDABAD,October-2010
321,AHMEDABAD(GUJ),October,2011,78649,575,1063,873,GUJ,AHMEDABAD,October-2011
322,AHMEDABAD(GUJ),October,2012,82346,630,966,857,GUJ,AHMEDABAD,October-2012
323,AHMEDABAD(GUJ),October,2013,98858,1469,4845,3640,GUJ,AHMEDABAD,October-2013
